imdb_title_id,country,,,
tt0090667,"France, Denmark",,,
tt0090670,USA,,,
tt0090671,France,,,
tt0090675,USA,,,
tt0090677,Israel,,,
tt0090678,USA,,,
tt0090679,Spain,,,
tt0090684,Canada,,,
tt0090685,USA,,,
tt0090689,"Portugal, Spain",,,
tt0090693,USA,,,
tt0090700,Denmark,,,
tt0090710,USA,,,
tt0090713,USA,,,
tt0090725,Egypt,,,
tt0090727,USA,,,
tt0090728,USA,,,
tt0090729,"UK, USA",,,
tt0090734,France,,,
tt0090735,USA,,,
tt0090738,USA,,,
tt0090743,France,,,
tt0090748,Canada,,,
tt0090750,USA,,,
tt0090753,USA,,,
tt0090756,USA,,,
tt0090760,Poland,,,
tt0090763,"Italy, France",,,
tt0090766,USA,,,
tt0090767,USA,,,
tt0090768,USA,,,
tt0090769,Canada,,,
tt0090770,USA,,,
tt0090771,USA,,,
tt0090772,"Italy, Yugoslavia",,,
tt0090773,New Zealand,,,
tt0090774,USA,,,
tt0090778,Sweden,,,
tt0090779,Canada,,,
tt0090784,Australia,,,
tt0090788,Italy,,,
tt0090795,"France, UK",,,
tt0090798,UK,,,
tt0090799,"Canada, USA",,,
tt0090801,Italy,,,
tt0090805,Italy,,,
tt0090807,Australia,,,
tt0090812,India,,,
tt0090815,France,,,
tt0090818,USA,,,
tt0090830,USA,,,
tt0090834,"Czechoslovakia, West Germany",,,
tt0090836,USA,,,
tt0090837,USA,,,
tt0090840,"Canada, USA",,,
tt0090845,Soviet Union,,,
tt0090848,USA,,,
tt0090849,USA,,,
tt0090852,UK,,,
tt0090856,USA,,,
tt0090859,"USA, Israel",,,
tt0090860,"Argentina, USA",,,
tt0090863,USA,,,
tt0090866,USA,,,
tt0090871,"Italy, Netherlands Antilles",,,
tt0090874,France,,,
tt0090879,France,,,
tt0090881,"USA, Italy",,,
tt0090882,"Canada, USA",,,
tt0090886,USA,,,
tt0090887,USA,,,
tt0090888,USA,,,
tt0090892,Hungary,,,
tt0090895,China,,,
tt0090903,"Spain, Italy",,,
tt0090904,USA,,,
tt0090907,China,,,
tt0090915,Australia,,,
tt0090917,USA,,,
tt0090922,Hong Kong,,,
tt0090927,"USA, Israel",,,
tt0090928,USA,,,
tt0090929,Sweden,,,
tt0090930,Italy,,,
tt0090931,Greece,,,
tt0090932,"France, Italy",,,
tt0090933,France,,,
tt0090934,USA,,,
tt0090940,Hong Kong,,,
tt0090944,"Italy, France",,,
tt0090945,West Germany,,,
tt0090948,USA,,,
tt0090949,Spain,,,
tt0090952,Hong Kong,,,
tt0090956,Hong Kong,,,
tt0090961,Australia,,,
tt0090963,France,,,
tt0090966,USA,,,
tt0090967,"USA, West Germany",,,
tt0090968,USA,,,
tt0090969,Spain,,,
tt0090970,USA,,,
tt0090981,USA,,,
tt0090982,"Turkey, France",,,
tt0090985,Canada,,,
tt0090986,France,,,
tt0090992,USA,,,
tt0090993,"UK, Ireland",,,
tt0090994,"USA, Austria",,,
tt0090998,West Germany,,,
tt0091002,Italy,,,
tt0091003,"USA, Spain",,,
tt0091006,Finland,,,
tt0091012,"USA, Philippines",,,
tt0091019,"Israel, USA",,,
tt0091024,USA,,,
tt0091025,France,,,
tt0091027,USA,,,
tt0091032,"Ireland, UK",,,
tt0091035,"UK, West Germany, France",,,
tt0091038,"France, West Germany",,,
tt0091042,USA,,,
tt0091045,"Netherlands, South Korea",,,
tt0091049,Brazil,,,
tt0091050,"USA, Philippines",,,
tt0091051,USA,,,
tt0091053,USA,,,
tt0091055,USA,,,
tt0091059,USA,,,
tt0091060,Netherlands,,,
tt0091064,"USA, UK, Canada",,,
tt0091065,"Canada, Hong Kong",,,
tt0091067,Australia,,,
tt0091068,UK,,,
tt0091069,Australia,,,
tt0091072,"Italy, USA",,,
tt0091077,USA,,,
tt0091080,USA,,,
tt0091081,Australia,,,
tt0091083,USA,,,
tt0091089,France,,,
tt0091090,Hong Kong,,,
tt0091091,Hong Kong,,,
tt0091093,France,,,
tt0091094,USA,,,
tt0091096,Poland,,,
tt0091097,"Italy, Spain",,,
tt0091103,West Germany,,,
tt0091105,"India, Switzerland, Belgium, France",,,
tt0091108,USA,,,
tt0091110,USA,,,
tt0091113,"Italy, France, West Germany",,,
tt0091114,Italy,,,
tt0091116,UK,,,
tt0091117,"UK, Italy, Sweden",,,
tt0091118,USA,,,
tt0091119,France,,,
tt0091123,USA,,,
tt0091126,UK,,,
tt0091129,USA,,,
tt0091130,Hong Kong,,,
tt0091136,Japan,,,
tt0091142,UK,,,
tt0091148,Italy,,,
tt0091149,USA,,,
tt0091151,"USA, China",,,
tt0091154,Sweden,,,
tt0091159,USA,,,
tt0091164,"UK, USA",,,
tt0091165,USA,,,
tt0091166,Italy,,,
tt0091167,USA,,,
tt0091168,USA,,,
tt0091170,USA,,,
tt0091173,USA,,,
tt0091178,USA,,,
tt0091183,USA,,,
tt0091187,USA,,,
tt0091188,USA,,,
tt0091190,China,,,
tt0091192,USA,,,
tt0091200,Yugoslavia,,,
tt0091203,UK,,,
tt0091209,USA,,,
tt0091213,USA,,,
tt0091214,Argentina,,,
tt0091217,"UK, USA",,,
tt0091219,USA,,,
tt0091221,Norway,,,
tt0091223,USA,,,
tt0091225,USA,,,
tt0091229,Hong Kong,,,
tt0091230,Norway,,,
tt0091238,"Canada, USA",,,
tt0091244,"France, Italy",,,
tt0091246,Sweden,,,
tt0091251,Soviet Union,,,
tt0091253,Hungary,,,
tt0091256,India,,,
tt0091261,Mexico,,,
tt0091263,Netherlands,,,
tt0091264,"UK, Kenya",,,
tt0091268,USA,,,
tt0091270,"Switzerland, France",,,
tt0091276,USA,,,
tt0091278,"USA, Israel, Canada",,,
tt0091281,USA,,,
tt0091282,USA,,,
tt0091284,India,,,
tt0091287,France,,,
tt0091288,"Switzerland, France, Italy",,,
tt0091293,Hong Kong,,,
tt0091295,USA,,,
tt0091299,West Germany,,,
tt0091305,"Canada, UK",,,
tt0091306,USA,,,
tt0091309,Japan,,,
tt0091310,USA,,,
tt0091313,"USA, Finland",,,
tt0091314,"Sweden, Denmark",,,
tt0091315,USA,,,
tt0091317,Hong Kong,,,
tt0091322,France,,,
tt0091325,"Australia, Canada",,,
tt0091326,USA,,,
tt0091328,India,,,
tt0091335,Soviet Union,,,
tt0091336,USA,,,
tt0091338,Canada,,,
tt0091339,USA,,,
tt0091341,Soviet Union,,,
tt0091343,USA,,,
tt0091344,USA,,,
tt0091351,USA,,,
tt0091352,Poland,,,
tt0091354,Japan,,,
tt0091355,Taiwan,,,
tt0091358,Poland,,,
tt0091360,Taiwan,,,
tt0091364,Soviet Union,,,
tt0091369,"UK, USA",,,
tt0091370,USA,,,
tt0091374,UK,,,
tt0091375,UK,,,
tt0091377,China,,,
tt0091379,West Germany,,,
tt0091380,USA,,,
tt0091387,USA,,,
tt0091396,USA,,,
tt0091398,Yugoslavia,,,
tt0091400,"USA, Mexico",,,
tt0091406,Taiwan,,,
tt0091410,France,,,
tt0091411,USA,,,
tt0091412,Finland,,,
tt0091415,UK,,,
tt0091419,USA,,,
tt0091425,Italy,,,
tt0091427,"Hong Kong, Japan",,,
tt0091428,Hong Kong,,,
tt0091429,"France, Argentina",,,
tt0091430,USA,,,
tt0091431,"Hong Kong, Yugoslavia",,,
tt0091433,"South Korea, USA",,,
tt0091437,France,,,
tt0091442,USA,,,
tt0091445,USA,,,
tt0091446,Belgium,,,
tt0091447,Hong Kong,,,
tt0091449,Finland,,,
tt0091454,Italy,,,
tt0091457,"Italy, France",,,
tt0091461,France,,,
tt0091462,USA,,,
tt0091464,Australia,,,
tt0091466,Netherlands,,,
tt0091470,Tunisia,,,
tt0091472,USA,,,
tt0091474,USA,,,
tt0091480,"Switzerland, Italy, France",,,
tt0091481,Colombia,,,
tt0091495,Spain,,,
tt0091497,"France, Switzerland",,,
tt0091498,"France, USA",,,
tt0091499,USA,,,
tt0091506,"Greece, France",,,
tt0091507,France,,,
tt0091508,USA,,,
tt0091510,Hong Kong,,,
tt0091511,West Germany,,,
tt0091513,"Australia, New Zealand, UK",,,
tt0091524,"Mexico, USA",,,
tt0091525,France,,,
tt0091528,"Argentina, USA",,,
tt0091530,"UK, France",,,
tt0091531,Spain,,,
tt0091532,Hong Kong,,,
tt0091534,USA,,,
tt0091535,France,,,
tt0091537,"West Germany, Italy",,,
tt0091538,UK,,,
tt0091539,Italy,,,
tt0091541,USA,,,
tt0091544,USA,,,
tt0091548,Italy,,,
tt0091550,Denmark,,,
tt0091553,Italy,,,
tt0091554,USA,,,
tt0091555,Sweden,,,
tt0091556,"France, Switzerland",,,
tt0091557,USA,,,
tt0091559,India,,,
tt0091560,USA,,,
tt0091561,USA,,,
tt0091563,Soviet Union,,,
tt0091575,USA,,,
tt0091578,UK,,,
tt0091579,USA,,,
tt0091583,USA,,,
tt0091584,USA,,,
tt0091587,USA,,,
tt0091594,Austria,,,
tt0091598,India,,,
tt0091601,India,,,
tt0091603,USA,,,
tt0091604,"USA, Philippines",,,
tt0091605,"West Germany, Italy, France",,,
tt0091607,"Hong Kong, China",,,
tt0091608,"France, UK",,,
tt0091613,USA,,,
tt0091617,USA,,,
tt0091621,USA,,,
tt0091630,USA,,,
tt0091631,"UK, USA, France",,,
tt0091635,USA,,,
tt0091636,Taiwan,,,
tt0091637,USA,,,
tt0091642,USA,,,
tt0091646,France,,,
tt0091647,USA,,,
tt0091651,Italy,,,
tt0091653,USA,,,
tt0091655,Hong Kong,,,
tt0091656,France,,,
tt0091658,USA,,,
tt0091668,USA,,,
tt0091670,"Sweden, France, UK",,,
tt0091671,USA,,,
tt0091676,USA,,,
tt0091677,"USA, Canada",,,
tt0091680,USA,,,
tt0091681,USA,,,
tt0091682,Canada,,,
tt0091685,Netherlands,,,
tt0091686,"Brazil, France",,,
tt0091688,USA,,,
tt0091696,Sweden,,,
tt0091697,Poland,,,
tt0091699,"Netherlands, Italy, USA",,,
tt0091702,Argentina,,,
tt0091706,USA,,,
tt0091707,USA,,,
tt0091710,USA,,,
tt0091712,"Denmark, France",,,
tt0091713,USA,,,
tt0091715,France,,,
tt0091725,USA,,,
tt0091727,USA,,,
tt0091730,France,,,
tt0091734,USA,,,
tt0091738,USA,,,
tt0091755,Finland,,,
tt0091757,"France, Tunisia",,,
tt0091759,Soviet Union,,,
tt0091762,Norway,,,
tt0091763,"USA, UK",,,
tt0091766,"Australia, UK",,,
tt0091767,USA,,,
tt0091769,Soviet Union,,,
tt0091770,Soviet Union,,,
tt0091772,"Poland, Soviet Union",,,
tt0091777,"Canada, USA",,,
tt0091778,USA,,,
tt0091785,Canada,,,
tt0091786,USA,,,
tt0091789,USA,,,
tt0091790,USA,,,
tt0091794,Japan,,,
tt0091796,Soviet Union,,,
tt0091799,USA,,,
tt0091810,Australia,,,
tt0091814,USA,,,
tt0091815,USA,,,
tt0091816,"Brazil, France",,,
tt0091817,USA,,,
tt0091818,"Mexico, USA",,,
tt0091819,Italy,,,
tt0091823,Japan,,,
tt0091827,USA,,,
tt0091828,"USA, Netherlands",,,
tt0091829,"UK, Ireland",,,
tt0091830,France,,,
tt0091832,"USA, Canada",,,
tt0091834,USA,,,
tt0091836,USA,,,
tt0091837,Italy,,,
tt0091847,France,,,
tt0091853,"UK, USA",,,
tt0091859,UK,,,
tt0091860,USA,,,
tt0091862,"Japan, USA",,,
tt0091867,UK,,,
tt0091869,"West Germany, Czechoslovakia",,,
tt0091871,"West Germany, Portugal, France, Netherlands",,,
tt0091875,USA,,,
tt0091876,Soviet Union,,,
tt0091877,USA,,,
tt0091878,USA,,,
tt0091886,"UK, USA, Mexico",,,
tt0091889,"Denmark, Sweden",,,
tt0091890,Yugoslavia,,,
tt0091892,"Burkina Faso, Mauritania, France",,,
tt0091895,USA,,,
tt0091896,USA,,,
tt0091897,"Italy, Spain",,,
tt0091898,USA,,,
tt0091899,Brazil,,,
tt0091902,Italy,,,
tt0091909,USA,,,
tt0091911,Italy,,,
tt0091920,USA,,,
tt0091921,Italy,,,
tt0091923,"Canada, USA, Mexico",,,
tt0091925,Italy,,,
tt0091927,USA,,,
tt0091932,USA,,,
tt0091934,UK,,,
tt0091935,Hong Kong,,,
tt0091939,USA,,,
tt0091940,Hong Kong,,,
tt0091941,Hong Kong,,,
tt0091949,USA,,,
tt0091953,South Korea,,,
tt0091954,UK,,,
tt0091956,France,,,
tt0091957,"USA, Philippines",,,
tt0091960,"France, Egypt",,,
tt0091963,UK,,,
tt0091964,Australia,,,
tt0091969,UK,,,
tt0091971,"USA, West Germany",,,
tt0091976,Czechoslovakia,,,
tt0091981,USA,,,
tt0091982,France,,,
tt0091983,USA,,,
tt0091989,Japan,,,
tt0091990,USA,,,
tt0091993,USA,,,
tt0092001,USA,,,
tt0092004,West Germany,,,
tt0092005,USA,,,
tt0092006,USA,,,
tt0092007,USA,,,
tt0092015,Sweden,,,
tt0092022,USA,,,
tt0092026,India,,,
tt0092030,USA,,,
tt0092034,"Greece, USA",,,
tt0092035,USA,,,
tt0092040,Hungary,,,
tt0092042,USA,,,
tt0092048,Japan,,,
tt0092053,Spain,,,
tt0092067,Japan,,,
tt0092068,France,,,
tt0092070,"France, West Germany",,,
tt0092072,USA,,,
tt0092074,USA,,,
tt0092076,USA,,,
tt0092079,USA,,,
tt0092085,USA,,,
tt0092086,USA,,,
tt0092090,France,,,
tt0092093,Spain,,,
tt0092099,USA,,,
tt0092104,USA,,,
tt0092105,USA,,,
tt0092106,"USA, Japan",,,
tt0092112,USA,,,
tt0092115,"USA, Italy",,,
tt0092116,Italy,,,
tt0092117,USA,,,
tt0092118,USA,,,
tt0092121,France,,,
tt0092122,USA,,,
tt0092128,Japan,,,
tt0092130,France,,,
tt0092133,USA,,,
tt0092141,Japan,,,
tt0092144,Finland,,,
tt0092147,USA,,,
tt0092149,Finland,,,
tt0092153,Yugoslavia,,,
tt0092156,USA,,,
tt0092157,Italy,,,
tt0092160,Denmark,,,
tt0092167,"Czechoslovakia, West Germany",,,
tt0092170,Spain,,,
tt0092172,Canada,,,
tt0092173,USA,,,
tt0092180,Italy,,,
tt0092186,Soviet Union,,,
tt0092193,Sweden,,,
tt0092195,USA,,,
tt0092199,USA,,,
tt0092204,USA,,,
tt0092205,USA,,,
tt0092206,UK,,,
tt0092210,USA,,,
tt0092211,UK,,,
tt0092214,USA,,,
tt0092216,USA,,,
tt0092218,Japan,,,
tt0092219,"France, Belgium, Switzerland",,,
tt0092220,Australia,,,
tt0092222,USA,,,
tt0092224,USA,,,
tt0092225,USA,,,
tt0092226,USA,,,
tt0092227,Netherlands,,,
tt0092231,Taiwan,,,
tt0092238,USA,,,
tt0092240,"USA, Canada",,,
tt0092244,Norway,,,
tt0092246,West Germany,,,
tt0092247,China,,,
tt0092254,Hong Kong,,,
tt0092260,Hong Kong,,,
tt0092263,Hong Kong,,,
tt0092264,Hong Kong,,,
tt0092267,South Africa,,,
tt0092268,"Hong Kong, New Zealand",,,
tt0092272,USA,,,
tt0092273,Hong Kong,,,
tt0092274,Japan,,,
tt0092276,Italy,,,
tt0092279,West Germany,,,
tt0092285,USA,,,
tt0092288,USA,,,
tt0092296,Australia,,,
tt0092297,Canada,,,
tt0092298,USA,,,
tt0092306,Portugal,,,
tt0092426,Poland,,,
tt0092493,Australia,,,
tt0092494,USA,,,
tt0092501,Hong Kong,,,
tt0092507,India,,,
tt0092513,USA,,,
tt0092516,"Italy, Yugoslavia",,,
tt0092520,Italy,,,
tt0092521,France,,,
tt0092530,"USA, Spain",,,
tt0092532,"USA, South Africa",,,
tt0092534,"USA, Israel",,,
tt0092537,USA,,,
tt0092545,USA,,,
tt0092546,USA,,,
tt0092548,"USA, South Africa",,,
tt0092549,USA,,,
tt0092550,France,,,
tt0092552,"Argentina, Netherlands",,,
tt0092557,India,,,
tt0092558,Turkey,,,
tt0092559,USA,,,
tt0092563,"UK, Canada, USA",,,
tt0092568,West Germany,,,
tt0092569,USA,,,
tt0092572,India,,,
tt0092575,USA,,,
tt0092576,Italy,,,
tt0092580,UK,,,
tt0092582,USA,,,
tt0092584,Spain,,,
tt0092585,USA,,,
tt0092587,USA,,,
tt0092588,France,,,
tt0092593,"France, West Germany, Italy",,,
tt0092596,Spain,,,
tt0092603,Denmark,,,
tt0092605,USA,,,
tt0092608,USA,,,
tt0092609,"USA, Canada, UK",,,
tt0092610,New Zealand,,,
tt0092615,Italy,,,
tt0092618,USA,,,
tt0092619,Spain,,,
tt0092625,Mexico,,,
tt0092626,"USA, Israel",,,
tt0092627,USA,,,
tt0092632,USA,,,
tt0092634,Italy,,,
tt0092636,UK,,,
tt0092637,"UK, Italy",,,
tt0092638,USA,,,
tt0092639,"Switzerland, France, Luxembourg",,,
tt0092641,USA,,,
tt0092644,USA,,,
tt0092646,USA,,,
tt0092648,USA,,,
tt0092651,Iran,,,
tt0092652,USA,,,
tt0092654,USA,,,
tt0092655,USA,,,
tt0092656,USA,,,
tt0092662,Australia,,,
tt0092666,USA,,,
tt0092669,USA,,,
tt0092670,USA,,,
tt0092671,USA,,,
tt0092672,"Canada, USA",,,
tt0092673,USA,,,
tt0092675,USA,,,
tt0092676,UK,,,
tt0092677,Canada,,,
tt0092678,Israel,,,
tt0092684,USA,,,
tt0092687,Czechoslovakia,,,
tt0092688,"Soviet Union, Poland, Czechoslovakia, West Germany",,,
tt0092690,"USA, Mexico",,,
tt0092691,UK,,,
tt0092693,Spain,,,
tt0092694,"Italy, France",,,
tt0092695,"USA, Taiwan, Japan",,,
tt0092699,USA,,,
tt0092709,Italy,,,
tt0092710,"Canada, USA",,,
tt0092713,"Poland, Hungary",,,
tt0092716,"Senegal, Algeria, Tunisia",,,
tt0092717,USA,,,
tt0092718,USA,,,
tt0092719,"Switzerland, Canada, France",,,
tt0092720,Italy,,,
tt0092721,Canada,,,
tt0092722,Italy,,,
tt0092723,Canada,,,
tt0092725,Canada,,,
tt0092729,Spain,,,
tt0092732,UK,,,
tt0092733,"Argentina, USA",,,
tt0092744,"Japan, USA",,,
tt0092745,Soviet Union,,,
tt0092746,USA,,,
tt0092750,USA,,,
tt0092751,USA,,,
tt0092752,USA,,,
tt0092757,Australia,,,
tt0092765,"Italy, USA",,,
tt0092767,USA,,,
tt0092769,USA,,,
tt0092770,Italy,,,
tt0092772,UK,,,
tt0092776,USA,,,
tt0092781,"Italy, France, Canada, USA",,,
tt0092783,USA,,,
tt0092784,Czechoslovakia,,,
tt0092787,"USA, Mexico, Spain",,,
tt0092794,Belgium,,,
tt0092795,USA,,,
tt0092796,USA,,,
tt0092797,"Italy, France",,,
tt0092798,USA,,,
tt0092800,"Italy, France, Colombia",,,
tt0092802,USA,,,
tt0092804,UK,,,
tt0092806,"Poland, Canada",,,
tt0092809,"USA, Italy",,,
tt0092812,USA,,,
tt0092815,USA,,,
tt0092818,Brazil,,,
tt0092822,USA,,,
tt0092829,Taiwan,,,
tt0092830,Australia,,,
tt0092831,"USA, UK, Spain",,,
tt0092833,Iran,,,
tt0092834,USA,,,
tt0092840,USA,,,
tt0092841,USA,,,
tt0092842,USA,,,
tt0092843,"UK, Ireland",,,
tt0092844,"Israel, USA, West Germany",,,
tt0092847,USA,,,
tt0092848,USA,,,
tt0092850,USA,,,
tt0092854,USA,,,
tt0092855,Hong Kong,,,
tt0092857,USA,,,
tt0092858,Australia,,,
tt0092859,USA,,,
tt0092860,"USA, Argentina",,,
tt0092863,USA,,,
tt0092865,Italy,,,
tt0092870,Philippines,,,
tt0092872,USA,,,
tt0092873,Spain,,,
tt0092879,Soviet Union,,,
tt0092880,"UK, Argentina",,,
tt0092884,West Germany,,,
tt0092890,USA,,,
tt0092896,Czechoslovakia,,,
tt0092897,USA,,,
tt0092900,USA,,,
tt0092901,Spain,,,
tt0092904,Australia,,,
tt0092905,Soviet Union,,,
tt0092906,"USA, Italy",,,
tt0092907,Brazil,,,
tt0092908,Netherlands,,,
tt0092910,USA,,,
tt0092921,"Italy, Philippines, India",,,
tt0092922,"USA, Mexico",,,
tt0092925,USA,,,
tt0092926,Canada,,,
tt0092929,"UK, Netherlands",,,
tt0092930,Soviet Union,,,
tt0092931,France,,,
tt0092933,USA,,,
tt0092934,USA,,,
tt0092944,UK,,,
tt0092954,"West Germany, Israel",,,
tt0092955,"Turkey, West Germany",,,
tt0092962,"France, USA",,,
tt0092964,UK,,,
tt0092965,USA,,,
tt0092966,France,,,
tt0092967,USA,,,
tt0092969,USA,,,
tt0092972,Denmark,,,
tt0092974,USA,,,
tt0092982,Spain,,,
tt0092983,Spain,,,
tt0092987,Norway,,,
tt0092991,USA,,,
tt0092992,USA,,,
tt0092995,"Italy, France",,,
tt0092997,USA,,,
tt0093002,Finland,,,
tt0093004,"Italy, France",,,
tt0093006,Canada,,,
tt0093010,USA,,,
tt0093011,"USA, Japan",,,
tt0093015,Hong Kong,,,
tt0093027,West Germany,,,
tt0093028,USA,,,
tt0093029,"UK, USA",,,
tt0093031,Denmark,,,
tt0093036,USA,,,
tt0093041,USA,,,
tt0093042,"USA, West Germany",,,
tt0093043,Italy,,,
tt0093044,UK,,,
tt0093049,Australia,,,
tt0093050,UK,,,
tt0093051,USA,,,
tt0093055,Hong Kong,,,
tt0093056,Hong Kong,,,
tt0093057,"France, West Germany",,,
tt0093058,"UK, USA",,,
tt0093059,"Brazil, France",,,
tt0093067,"USA, Mexico",,,
tt0093072,USA,,,
tt0093073,USA,,,
tt0093075,Canada,,,
tt0093077,Soviet Union,,,
tt0093087,Belgium,,,
tt0093088,"USA, Mexico",,,
tt0093090,Italy,,,
tt0093091,USA,,,
tt0093092,Italy,,,
tt0093093,"USA, Canada",,,
tt0093098,USA,,,
tt0093101,Japan,,,
tt0093103,UK,,,
tt0093104,"Italy, France, USA",,,
tt0093105,USA,,,
tt0093106,Australia,,,
tt0093111,France,,,
tt0093113,Italy,,,
tt0093115,Canada,,,
tt0093116,Canada,,,
tt0093117,Canada,,,
tt0093118,Japan,,,
tt0093119,USA,,,
tt0093120,Australia,,,
tt0093127,Denmark,,,
tt0093132,Japan,,,
tt0093133,China,,,
tt0093137,USA,,,
tt0093139,Finland,,,
tt0093142,USA,,,
tt0093143,USA,,,
tt0093144,USA,,,
tt0093145,USA,,,
tt0093146,USA,,,
tt0093148,USA,,,
tt0093158,USA,,,
tt0093160,USA,,,
tt0093163,USA,,,
tt0093164,USA,,,
tt0093165,USA,,,
tt0093169,Belgium,,,
tt0093170,Hong Kong,,,
tt0093171,USA,,,
tt0093175,USA,,,
tt0093176,Canada,,,
tt0093177,UK,,,
tt0093178,"Finland, Switzerland, West Germany",,,
tt0093182,India,,,
tt0093185,USA,,,
tt0093186,USA,,,
tt0093191,"West Germany, France",,,
tt0093194,"Sweden, Denmark, Norway",,,
tt0093199,Hungary,,,
tt0093200,USA,,,
tt0093201,"West Germany, USA",,,
tt0093204,Canada,,,
tt0093206,China,,,
tt0093207,Japan,,,
tt0093209,"UK, USA",,,
tt0093214,USA,,,
tt0093215,"USA, Mexico",,,
tt0093217,"Mexico, Italy",,,
tt0093220,USA,,,
tt0093223,USA,,,
tt0093225,USA,,,
tt0093227,Australia,,,
tt0093229,Hong Kong,,,
tt0093231,USA,,,
tt0093232,USA,,,
tt0093235,Switzerland,,,
tt0093238,USA,,,
tt0093239,Canada,,,
tt0093240,"West Germany, USA, UK",,,
tt0093251,West Germany,,,
tt0093253,USA,,,
tt0093255,"Italy, Spain, Tunisia",,,
tt0093258,Hong Kong,,,
tt0093260,USA,,,
tt0093261,France,,,
tt0093266,Gibraltar,,,
tt0093267,Italy,,,
tt0093268,Italy,,,
tt0093270,"Canada, USA",,,
tt0093272,USA,,,
tt0093274,Italy,,,
tt0093276,"Italy, Netherlands",,,
tt0093277,USA,,,
tt0093278,USA,,,
tt0093284,UK,,,
tt0093286,USA,,,
tt0093290,Finland,,,
tt0093291,Czechoslovakia,,,
tt0093293,India,,,
tt0093295,France,,,
tt0093296,"UK, USA",,,
tt0093300,USA,,,
tt0093304,Hong Kong,,,
tt0093305,Hong Kong,,,
tt0093306,Hong Kong,,,
tt0093309,Hong Kong,,,
tt0093311,Sweden,,,
tt0093315,USA,,,
tt0093318,West Germany,,,
tt0093333,Italy,,,
tt0093334,Denmark,,,
tt0093335,USA,,,
tt0093336,West Germany,,,
tt0093338,"Japan, USA, Canada",,,
tt0093340,France,,,
tt0093341,Iran,,,
tt0093342,Iran,,,
tt0093345,"Philippines, USA",,,
tt0093346,USA,,,
tt0093347,USA,,,
tt0093348,Japan,,,
tt0093349,"USA, Bahamas, France, Switzerland",,,
tt0093351,USA,,,
tt0093354,UK,,,
tt0093367,"Hong Kong, Japan",,,
tt0093370,Soviet Union,,,
tt0093371,France,,,
tt0093378,USA,,,
tt0093379,USA,,,
tt0093383,Finland,,,
tt0093389,"UK, Italy, China, France",,,
tt0093393,"UK, West Germany",,,
tt0093402,Sweden,,,
tt0093403,USA,,,
tt0093405,USA,,,
tt0093406,Australia,,,
tt0093407,USA,,,
tt0093409,USA,,,
tt0093411,France,,,
tt0093412,Spain,,,
tt0093415,USA,,,
tt0093416,Australia,,,
tt0093418,USA,,,
tt0093419,Soviet Union,,,
tt0093422,Hong Kong,,,
tt0093424,"Hungary, USA",,,
tt0093426,Hong Kong,,,
tt0093428,UK,,,
tt0093429,USA,,,
tt0093431,UK,,,
tt0093435,Hong Kong,,,
tt0093437,USA,,,
tt0093443,USA,,,
tt0093447,Brazil,,,
tt0093453,"Italy, France, Yugoslavia",,,
tt0093454,Italy,,,
tt0093456,USA,,,
tt0093458,Spain,,,
tt0093460,Netherlands,,,
tt0093466,Argentina,,,
tt0093467,USA,,,
tt0093468,"Italy, USA",,,
tt0093474,"USA, West Germany",,,
tt0093476,USA,,,
tt0093477,USA,,,
tt0093481,France,,,
tt0093483,USA,,,
tt0093489,"France, Italy",,,
tt0093491,USA,,,
tt0093493,USA,,,
tt0093497,Mexico,,,
tt0093502,Japan,,,
tt0093504,"Belgium, Netherlands, France",,,
tt0093505,France,,,
tt0093506,USA,,,
tt0093507,"USA, Israel",,,
tt0093509,USA,,,
tt0093512,UK,,,
tt0093516,Canada,,,
tt0093522,Hong Kong,,,
tt0093523,Hong Kong,,,
tt0093524,Sweden,,,
tt0093525,"South Africa, USA",,,
tt0093531,"France, Portugal",,,
tt0093532,Spain,,,
tt0093533,"Italy, USA",,,
tt0093535,"Italy, France",,,
tt0093539,USA,,,
tt0093543,"Sweden, Soviet Union, Norway",,,
tt0093546,"UK, Denmark",,,
tt0093550,"USA, Mexico",,,
tt0093556,France,,,
tt0093560,USA,,,
tt0093561,Italy,,,
tt0093562,UK,,,
tt0093563,USA,,,
tt0093565,USA,,,
tt0093566,Soviet Union,,,
tt0093567,USA,,,
tt0093569,Spain,,,
tt0093575,France,,,
tt0093578,India,,,
tt0093582,USA,,,
tt0093589,USA,,,
tt0093593,Poland,,,
tt0093595,Poland,,,
tt0093596,USA,,,
tt0093599,Hungary,,,
tt0093603,India,,,
tt0093605,USA,,,
tt0093607,Czechoslovakia,,,
tt0093608,West Germany,,,
tt0093614,USA,,,
tt0093617,USA,,,
tt0093621,USA,,,
tt0093624,USA,,,
tt0093626,USA,,,
tt0093628,USA,,,
tt0093629,USA,,,
tt0093633,Taiwan,,,
tt0093634,Sweden,,,
tt0093637,"USA, Philippines",,,
tt0093638,USA,,,
tt0093640,USA,,,
tt0093641,"Belgium, France",,,
tt0093645,Italy,,,
tt0093648,USA,,,
tt0093650,Italy,,,
tt0093651,Italy,,,
tt0093654,"USA, Canada",,,
tt0093655,"France, Italy",,,
tt0093658,USA,,,
tt0093660,USA,,,
tt0093663,USA,,,
tt0093664,"Italy, Soviet Union",,,
tt0093665,Soviet Union,,,
tt0093667,France,,,
tt0093668,Norway,,,
tt0093670,Sweden,,,
tt0093671,USA,,,
